#{"t_start": 1741225022.2830396, "env_id": "None"}
r,l,t
346.26675,199,2188.607179
348.91913,199,2188.761731
347.4052,199,2188.942014
347.52567,199,2189.081833
353.66672,199,2189.3624
349.82394,199,2189.722099
355.26935,199,2189.899257
349.62643,199,2189.965724
347.47598,199,2190.364298
349.5967,199,2190.631032
349.94962,199,2191.151428
348.08215,199,2191.306969
346.80426,199,2191.48474
349.9988,199,2191.624795
348.1684,199,2191.90698
350.4388,199,2192.265414
350.54114,199,2192.44365
347.67532,199,2192.506334
347.3604,199,2192.903361
348.61246,199,2193.175441
347.57288,199,2193.698336
349.8863,199,2193.849942
349.8411,199,2194.029761
348.0225,199,2194.169049
351.782,199,2194.449187
343.75348,199,2194.810396
349.38654,199,2194.988858
350.38892,199,2195.054719
343.69083,199,2195.448055
347.966,199,2195.71549
351.41708,199,2196.238669
346.38,199,2196.392407
351.17166,199,2196.570068
348.9445,199,2196.716604
352.09375,199,2196.99623
351.87894,199,2198.910077
346.5679,199,2199.092714
348.10327,199,2199.158416
350.5264,199,2199.553218
347.58655,199,2199.823535
348.0008,199,2200.346333
354.0859,199,2200.498884
353.09555,199,2200.681019
349.39142,199,2200.82129
348.54645,199,2201.101377
349.51328,199,2201.456447
350.43848,199,2201.633507
349.9669,199,2201.699152
349.42276,199,2202.096623
349.23782,199,2202.362393
352.33643,199,2202.886089
347.78293,199,2203.04159
347.20288,199,2203.220356
348.05167,199,2203.364769
346.1855,199,2203.643494
348.70236,199,2204.00718
351.54276,199,2204.184494
346.53867,199,2204.248094
347.07648,199,2204.647393
348.98718,199,2204.923872
352.65137,199,2205.443664
347.33768,199,2205.596306
349.02744,199,2205.776507
348.46442,199,2205.91581
347.16663,199,2206.198798
353.5691,199,2206.555705
350.5064,199,2206.735435
348.57925,199,2206.802894
349.6839,199,2207.199704
348.82608,199,2207.471645
350.9186,199,2207.995965
344.9238,199,2208.148766
348.97342,199,2208.330613
348.68744,199,2208.47513
353.39313,199,2208.75678
351.45578,199,2209.115585
348.92737,199,2209.295235
351.71512,199,2209.360721
350.67935,199,2209.754088
348.51135,199,2210.022017
348.7366,199,2210.545971
343.6584,199,2210.703046
349.78287,199,2210.883448
349.51773,199,2211.023611
352.56204,199,2211.303899
344.94525,199,2213.211138
346.70596,199,2213.39629
349.2469,199,2213.462209
349.6994,199,2213.854648
347.25177,199,2214.125398
348.39984,199,2214.650755
346.3678,199,2214.80316
350.27164,199,2214.983029
346.661,199,2215.12669
345.93716,199,2215.407805
352.89474,199,2215.763955
355.32718,199,2215.943039
345.64185,199,2216.007416
351.3019,199,2216.40176
350.88254,199,2216.669052
347.08963,199,2217.189124
346.3569,199,2217.345941
347.77826,199,2217.525381
347.75092,199,2217.665706
350.85892,199,2217.950218
347.99777,199,2218.307649
349.8322,199,2218.486554
344.7946,199,2218.549484
347.2354,199,2218.943415
346.4705,199,2219.216102
351.0063,199,2219.739878
347.86234,199,2219.89303
348.5887,199,2220.072891
348.47885,199,2220.213068
350.9828,199,2220.493384
349.37314,199,2220.852515
348.99915,199,2221.030467
348.62018,199,2221.096601
348.59064,199,2221.494371
351.78052,199,2221.75904
345.82825,199,2222.284364
348.44135,199,2222.438416
351.9243,199,2222.615215
351.00986,199,2222.757565
354.05957,199,2223.037194
350.7029,199,2223.397536
348.94913,199,2223.575944
345.04922,199,2223.638598
347.0786,199,2224.03555
350.25253,199,2224.305552
348.41583,199,2224.827953
347.87503,199,2224.980063
347.40042,199,2225.158412
348.71564,199,2225.296664
356.68512,199,2225.57786
347.85034,199,2225.936624
345.62338,199,2227.645393
352.02292,199,2227.71036
349.5573,199,2228.104341
353.96036,199,2228.376144
348.09982,199,2228.897705
348.38446,199,2229.050945
346.6916,199,2229.229556
351.9323,199,2229.37114
347.4622,199,2229.655066
355.73123,199,2233.294529
352.22574,199,2233.477432
355.4903,199,2233.54121
357.86456,199,2233.935854
358.63754,199,2234.204169
361.73932,199,2234.725045
362.68997,199,2234.879502
362.44724,199,2235.058543
366.7937,199,2235.204113
364.94104,199,2235.484997
362.8981,199,2235.845497
364.36832,199,2236.028152
365.0471,199,2236.092874
364.46738,199,2236.488923
366.9889,199,2236.757338
363.74408,199,2237.280245
364.54944,199,2237.437305
363.77466,199,2237.61812
362.92523,199,2237.762701
366.48166,199,2238.046452
364.4466,199,2238.402086
362.55484,199,2238.581145
368.5623,199,2238.645451
365.10974,199,2239.039038
363.2769,199,2239.310577
365.8817,199,2239.834436
364.0688,199,2239.987212
366.44162,199,2240.167942
366.27686,199,2240.307537
361.18375,199,2240.586411
366.39185,199,2240.943784
361.9132,199,2241.121962
365.3332,199,2241.185848
362.32254,199,2241.582996
364.42725,199,2241.851115
361.5169,199,2242.374191
366.83392,199,2242.530694
364.67023,199,2242.707779
363.1863,199,2242.849401
365.7376,199,2243.133385
364.75616,199,2243.491
362.51938,199,2245.270179
362.99103,199,2245.335079
365.86917,199,2245.73154
363.16214,199,2246.00015
365.4867,199,2246.524159
366.4365,199,2246.680192
365.94614,199,2246.857715
369.09714,199,2246.998546
363.73514,199,2247.27922
364.85678,199,2247.634637
366.53677,199,2247.815511
364.0923,199,2247.878253
365.92398,199,2248.274903
365.68076,199,2248.543202
367.19745,199,2249.066247
365.1215,199,2249.217539
368.05063,199,2249.400688
369.32538,199,2249.541734
364.61896,199,2249.822689
368.06152,199,2250.195451
364.61035,199,2250.375402
363.77808,199,2250.44076
364.57843,199,2250.837274
363.96878,199,2251.106228
361.735,199,2251.630752
362.37796,199,2251.787457
363.2881,199,2251.967504
365.28992,199,2252.110717
364.43222,199,2252.393809
366.58444,199,2252.751338
365.0449,199,2252.933579
364.27197,199,2252.998387
366.22287,199,2253.393712
362.31348,199,2253.665175
367.64047,199,2254.188558
365.8136,199,2254.341167
364.3871,199,2254.518573
368.6553,199,2254.659851
365.31824,199,2254.938943
362.89044,199,2255.298464
367.02362,199,2255.476207
368.32227,199,2255.542753
365.63278,199,2255.937052
364.45712,199,2256.204262
364.21286,199,2256.72975
364.7489,199,2256.88583
364.35492,199,2257.0665
367.4028,199,2257.206449
364.6523,199,2257.488403
364.6037,199,2257.84571
362.81818,199,2258.023514
366.77747,199,2259.619713
364.37408,199,2260.018575
366.5955,199,2260.287803
365.13998,199,2260.80901
366.2688,199,2260.96386
364.82898,199,2261.142575
361.78925,199,2261.285132
365.46545,199,2261.565401
358.61575,199,2261.921433
363.37552,199,2262.099116
365.78726,199,2262.163531
365.42618,199,2262.561441
365.96472,199,2262.828573
365.80243,199,2263.44559
363.73795,199,2263.601843
366.8912,199,2263.781522
362.91083,199,2263.920139
367.70917,199,2264.206336
367.0579,199,2264.561029
361.2742,199,2264.738468
365.20596,199,2264.804461
364.71732,199,2265.199108
365.81003,199,2265.467557
366.44788,199,2265.986988
367.55267,199,2266.141885
362.30615,199,2266.322307
363.91223,199,2266.46413
364.5952,199,2266.744692
364.2757,199,2267.102486
366.0238,199,2267.283578
366.76068,199,2267.34611
365.87543,199,2267.742973
366.07974,199,2268.01113
368.01688,199,2268.53188
365.21936,199,2268.683813
362.61362,199,2268.863171
363.1226,199,2269.002424
368.11798,199,2269.282884
367.90878,199,2269.636276
368.16583,199,2269.816263
363.88058,199,2269.881741
367.39822,199,2270.277174
367.9759,199,2270.542117
366.26736,199,2271.06474
366.78372,199,2271.219978
360.1382,199,2271.397641
364.18594,199,2271.539205
362.4473,199,2271.816104
366.87723,199,2272.175889
365.43896,199,2272.354516
366.41708,199,2272.418041
366.56067,199,2274.346197
368.501,199,2274.616258
368.025,199,2275.139887
366.76294,199,2275.291751
363.484,199,2275.471853
365.0219,199,2275.611612
364.34708,199,2275.896477
365.50394,199,2276.25136
363.99188,199,2276.431911
365.8498,199,2276.498632
364.15964,199,2276.891536
366.50507,199,2277.16277
363.1616,199,2277.686671
365.37753,199,2277.840007
364.61792,199,2278.020377
363.04367,199,2278.161781
367.75192,199,2278.443816
366.36536,199,2278.800445
367.16275,199,2278.978405
364.1818,199,2279.043068
366.33627,199,2279.43678
368.2734,199,2279.7073
365.35352,199,2280.234641
361.435,199,2280.389811
362.96368,199,2280.566198
364.88702,199,2280.707634
366.0234,199,2280.989419
366.45853,199,2281.345314
363.57724,199,2281.525387
365.13266,199,2281.588453
364.50714,199,2281.983293
368.44077,199,2282.25056
363.61243,199,2282.774453
363.36227,199,2282.927566
366.09998,199,2283.106503
364.39807,199,2283.245675
365.90826,199,2283.527981
364.21603,199,2283.883526
365.9852,199,2284.063036
365.952,199,2284.128162
367.93045,199,2284.523723
362.49588,199,2284.789451
368.44803,199,2285.310565
362.30994,199,2285.464161
367.7882,199,2285.644554
365.009,199,2285.786319
363.73627,199,2286.065473
365.03857,199,2286.422397
364.75043,199,2286.60358
363.285,199,2286.66609
362.8891,199,2288.58129
361.9873,199,2288.849261
363.10992,199,2289.370613
362.5626,199,2289.52635
363.45215,199,2289.705646
363.3415,199,2289.846043
364.4346,199,2290.127692
366.24115,199,2290.484004
366.58908,199,2290.662738
364.0698,199,2290.729448
365.2528,199,2291.123564
362.1538,199,2291.39217
364.18658,199,2295.162286
365.60892,199,2295.317492
363.03647,199,2295.495009
366.28085,199,2295.639174
365.81674,199,2295.920919
362.63486,199,2296.278361
365.19427,199,2296.460702
362.02823,199,2296.523525
365.24896,199,2296.918002
362.93878,199,2297.188035
363.76578,199,2297.711338
365.45825,199,2297.86402
361.41586,199,2298.044227
365.1301,199,2298.186644
363.45712,199,2298.469646
361.01334,199,2298.826744
361.9514,199,2299.004063
363.06918,199,2299.066404
364.43005,199,2299.461424
365.61212,199,2299.731835
365.35934,199,2300.251762
360.0747,199,2300.404061
364.06818,199,2300.584625
361.93228,199,2300.724522
365.36487,199,2301.004683
362.5353,199,2301.363491
361.15778,199,2301.539708
360.86954,199,2301.604436
367.57242,199,2301.998843
364.22345,199,2302.266954
363.73712,199,2302.789508
364.90787,199,2302.943182
365.3434,199,2303.126176
365.2176,199,2303.266069
362.42203,199,2303.549043
361.07755,199,2303.904405
363.4435,199,2304.084471
362.5197,199,2304.149996
363.0463,199,2306.101681
364.6995,199,2306.366714
361.57672,199,2306.88663
361.21722,199,2307.040742
363.16336,199,2307.216501
362.91116,199,2307.357222
364.15506,199,2307.637475
360.02832,199,2307.995503
362.3982,199,2308.175611
365.59903,199,2308.238264
366.0701,199,2308.631737
360.2846,199,2308.901774
366.06952,199,2309.424153
363.77655,199,2309.576816
366.19086,199,2309.757373
366.3034,199,2309.897354
365.7786,199,2310.179129
362.34457,199,2310.534374
363.96173,199,2310.717013
362.20337,199,2310.779484
363.89355,199,2311.177061
365.45685,199,2311.445248
366.47076,199,2311.97049
365.4075,199,2312.123092
364.10077,199,2312.305224
361.27417,199,2312.446312
360.10226,199,2312.726243
360.10864,199,2313.083933
367.52353,199,2313.263568
360.753,199,2313.331624
365.36697,199,2313.722903
365.7473,199,2313.994732
358.62408,199,2314.516178
363.1756,199,2314.668441
364.94894,199,2314.846037
362.5049,199,2314.985281
365.09537,199,2315.269891
361.69177,199,2315.629872
366.3833,199,2315.807347
361.83643,199,2315.871672
365.4126,199,2316.267714
360.421,199,2316.534969
362.2717,199,2317.053852
363.9533,199,2317.207844
364.74026,199,2317.384651
363.28235,199,2317.524918
366.65253,199,2317.808584
368.182,199,2318.162067
364.69803,199,2318.345199
363.19022,199,2318.408136
361.21085,199,2320.341938
364.5774,199,2320.609249
360.09647,199,2321.13151
363.0721,199,2321.283808
365.51962,199,2321.463822
359.22568,199,2321.603379
363.00998,199,2321.885632
363.6892,199,2322.241529
365.18515,199,2322.420109
364.7922,199,2322.484843
365.04123,199,2322.87755
363.06644,199,2323.146867
361.44345,199,2323.668166
362.2135,199,2323.820605
363.10132,199,2324.001252
363.88818,199,2324.139636
360.12637,199,2324.424952
361.4558,199,2324.783242
366.22147,199,2324.961525
360.7606,199,2325.027191
361.70132,199,2325.425146
362.91772,199,2325.692769
358.47458,199,2326.21687
363.9832,199,2326.371778
361.18338,199,2326.549339
361.86664,199,2326.69039
365.48413,199,2326.969358
359.95056,199,2327.327398
361.85324,199,2327.505971
364.54758,199,2327.569159
361.92444,199,2327.963119
363.07,199,2328.229939
362.56128,199,2328.749753
364.56128,199,2328.903245
363.00812,199,2329.082404
366.33835,199,2329.221914
362.71484,199,2329.502925
362.8953,199,2329.86227
364.9209,199,2330.042331
362.5631,199,2330.106533
361.36505,199,2330.499358
364.75345,199,2330.765096
360.4245,199,2331.286966
363.4915,199,2331.441402
359.23685,199,2331.618241
361.699,199,2331.762121
364.1223,199,2332.044046
367.52884,199,2332.40106
365.31003,199,2332.580665
363.25168,199,2332.643273
364.0926,199,2334.573337
363.37292,199,2334.841186
364.2045,199,2335.359438
362.17188,199,2335.515672
365.86572,199,2335.694542
362.06912,199,2335.836021
363.49423,199,2336.116997
362.12106,199,2336.472388
369.188,199,2336.650624
365.988,199,2336.713012
361.4921,199,2337.110334
366.72382,199,2337.380619
362.93552,199,2337.901249
363.8357,199,2338.054452
363.44495,199,2338.234615
363.23676,199,2338.374027
363.7457,199,2338.655688
365.84116,199,2339.013895
362.3794,199,2339.191089
363.0782,199,2339.255973
365.57462,199,2339.650374
366.2399,199,2339.917312
364.43805,199,2340.440016
366.02603,199,2340.593907
365.22314,199,2340.773504
362.2752,199,2340.914121
363.152,199,2341.193815
364.28677,199,2341.547533
361.67587,199,2341.726841
362.20377,199,2341.789491
363.35324,199,2342.185914
366.4447,199,2342.454837
360.66638,199,2342.979548
362.8671,199,2343.132878
359.6894,199,2343.312546
365.77548,199,2343.451346
362.8492,199,2343.732078
365.3524,199,2344.087856
362.80203,199,2344.266063
364.4828,199,2344.331454
363.53848,199,2344.727687
361.0423,199,2345.000007
361.81683,199,2345.520266
365.26096,199,2345.677187
365.18585,199,2345.85686
362.49634,199,2345.99583
362.3918,199,2346.276411
365.52423,199,2346.634946
367.9887,199,2346.814862
363.58286,199,2346.877331
363.90445,199,2348.811193
362.37726,199,2349.080291
362.71002,199,2349.601967
363.0042,199,2349.754672
365.26724,199,2349.932156
363.8829,199,2350.07131
365.90836,199,2350.354313
365.67545,199,2350.709886
364.80026,199,2350.889751
362.26895,199,2350.956708
361.0772,199,2351.348033
362.6486,199,2351.619378
363.02267,199,2352.141178
363.4775,199,2352.293865
362.8735,199,2352.47346
366.41934,199,2352.616627
365.65298,199,2352.895438
365.57367,199,2353.250086
364.46118,199,2356.69568
361.1644,199,2356.758776
359.79684,199,2357.158472
360.15823,199,2357.428697
364.49905,199,2357.949116
362.00244,199,2358.101423
363.21973,199,2358.282552
361.05725,199,2358.423095
364.00223,199,2358.705352
356.25055,199,2359.061406
365.45224,199,2359.241122
361.9671,199,2359.307662
360.0524,199,2359.700863
359.4378,199,2359.970344
363.38828,199,2360.491546
360.20993,199,2360.642745
356.15848,199,2360.82262
359.50925,199,2360.962727
359.98734,199,2361.243522
363.55862,199,2361.601672
358.88425,199,2361.777997
359.16006,199,2361.842222
364.20984,199,2362.235686
360.21634,199,2362.503613
362.40683,199,2363.121772
357.23633,199,2363.274965
356.67456,199,2363.455393
359.31674,199,2363.593597
363.11667,199,2363.874734
361.57727,199,2364.225611
361.84836,199,2364.405792
360.43503,199,2364.469911
361.24765,199,2366.396377
361.4045,199,2366.6668
363.07465,199,2367.191895
362.98468,199,2367.34302
357.86453,199,2367.52417
364.84613,199,2367.66762
361.66986,199,2367.945261
361.7487,199,2368.301889
361.10684,199,2368.480681
363.61295,199,2368.54595
361.15842,199,2368.939617
364.11462,199,2369.205425
359.9543,199,2369.729024
362.02127,199,2369.883114
358.91257,199,2370.058686
366.42917,199,2370.202429
359.9001,199,2370.480579
362.08548,199,2370.837171
361.51468,199,2371.015786
359.5544,199,2371.078651
360.0762,199,2371.472189
357.63324,199,2371.742708
361.3831,199,2372.264503
358.29718,199,2372.415941
363.38034,199,2372.594453
359.18716,199,2372.733334
360.11517,199,2373.016368
360.68002,199,2373.371759
358.61865,199,2373.551725
360.81018,199,2373.614102
359.00894,199,2374.011141
